support,confidence,lift,LHS,RHS
0.10695187165775401,0.975609756097561,1.6661098117830493,BP_bin=Normal,SleepDuration_bin=Long
0.10695187165775401,0.975609756097561,1.6661098117830493,"BMI Category=Normal, BP_bin=Normal",SleepDuration_bin=Long
0.10695187165775401,0.975609756097561,1.6661098117830493,"BP_bin=Normal, HR_bin=Normal",SleepDuration_bin=Long
0.15775401069518716,0.9076923076923077,1.6641025641025642,"Sleep Disorder=Insomnia, Steps_bin=Medium",Age_bin=Middle
0.10160427807486631,0.9743589743589743,1.6639737735628146,"BP_bin=Normal, Sleep Disorder=None",SleepDuration_bin=Long
0.10160427807486631,0.9743589743589743,1.6639737735628146,"BP_bin=Normal, Steps_bin=Medium",SleepDuration_bin=Long
0.20053475935828877,0.6578947368421053,1.6625177809388336,"SleepDuration_bin=Normal, Stress_bin=High",BMI Category=Overweight
0.1925133689839572,0.96,1.6622222222222223,"Gender=Male, Quality_bin=Good",BMI Category=Normal
0.0855614973262032,0.7999999999999999,1.662222222222222,"Activity_bin=Low, Gender=Female",Quality_bin=Good
0.17379679144385027,0.6132075471698113,1.661881323489199,"BMI Category=Overweight, Gender=Female",Activity_bin=High
0.15508021390374332,0.9062500000000001,1.6614583333333337,"BMI Category=Overweight, Sleep Disorder=Insomnia",Age_bin=Middle
0.07754010695187166,0.9062500000000001,1.6614583333333337,"BMI Category=Overweight, Steps_bin=High",Age_bin=Middle
0.07754010695187166,0.9062500000000001,1.6614583333333337,"Activity_bin=High, Stress_bin=High",Age_bin=Middle
0.09358288770053476,0.9722222222222222,1.6603247082699137,"Age_bin=Middle, BP_bin=Normal",SleepDuration_bin=Long
0.09358288770053476,0.9722222222222222,1.6603247082699137,"Activity_bin=Moderate, BP_bin=Normal",SleepDuration_bin=Long
0.18449197860962566,0.9718309859154929,1.659656569554312,"Activity_bin=High, Sleep Disorder=None",SleepDuration_bin=Long
0.15240641711229946,0.9047619047619048,1.6587301587301588,"Activity_bin=Moderate, Sleep Disorder=Insomnia",Age_bin=Middle
0.18716577540106952,0.660377358490566,1.6575914904394073,"BMI Category=Overweight, Gender=Female",SleepDuration_bin=Normal
0.18716577540106952,0.660377358490566,1.6575914904394073,"BMI Category=Overweight, Steps_bin=Medium",SleepDuration_bin=Normal
0.2647058823529412,0.9705882352941178,1.6575342465753427,"Gender=Male, Stress_bin=Medium",SleepDuration_bin=Long
0.08823529411764706,0.9705882352941176,1.6575342465753424,"Age_bin=Old, BMI Category=Normal",Sleep Disorder=None
0.20855614973262032,0.6554621848739496,1.6563706563706562,"BP_bin=High, Stress_bin=High",BMI Category=Overweight
0.0855614973262032,0.9696969696969696,1.6560121765601217,"Activity_bin=High, Age_bin=Young",Sleep Disorder=None
0.0748663101604278,0.9032258064516129,1.6559139784946237,"Activity_bin=High, SleepDuration_bin=Normal",Age_bin=Middle
0.17379679144385027,0.9558823529411764,1.6550925925925926,"Activity_bin=High, Gender=Male",BMI Category=Normal
0.08288770053475936,0.96875,1.6543949771689497,"Activity_bin=Low, SleepDuration_bin=Long",Sleep Disorder=None
0.08288770053475936,0.96875,1.6543949771689497,"Activity_bin=Low, Quality_bin=Good",Sleep Disorder=None
0.08288770053475936,0.96875,1.6543949771689497,"Activity_bin=Low, Stress_bin=Low",Sleep Disorder=None
0.18449197860962566,0.69,1.6542307692307692,"Age_bin=Middle, Quality_bin=Medium",Activity_bin=Moderate
0.24331550802139038,0.6232876712328768,1.653259496745361,"BP_bin=High, Gender=Female",Stress_bin=Low
0.08021390374331551,0.967741935483871,1.6526734423331861,"Activity_bin=Low, Age_bin=Old",Sleep Disorder=None
0.36363636363636365,0.7953216374269007,1.6525016244314492,"SleepDuration_bin=Long, Steps_bin=Medium",Quality_bin=Good
0.18983957219251338,0.6574074074074074,1.6501367138951033,"Gender=Male, Quality_bin=Medium",SleepDuration_bin=Normal
0.040106951871657755,0.8333333333333334,1.6490299823633157,"Activity_bin=Moderate, Age_bin=Young",Gender=Male
0.17379679144385027,0.6074766355140188,1.6463497223350945,"Steps_bin=Medium, Stress_bin=Medium",Activity_bin=High
0.18181818181818182,0.6071428571428572,1.6454451345755696,"Gender=Male, SleepDuration_bin=Long",Activity_bin=High
0.09358288770053476,0.8974358974358975,1.6452991452991454,"BP_bin=Normal, Gender=Female",Age_bin=Middle
0.20588235294117646,0.9625,1.6437214611872146,"BMI Category=Normal, Stress_bin=Low",Sleep Disorder=None
0.20588235294117646,0.9625,1.6437214611872146,"Age_bin=Young, HR_bin=Normal",Sleep Disorder=None
0.06951871657754011,0.8965517241379309,1.64367816091954,"Sleep Disorder=Sleep Apnea, Steps_bin=High",Age_bin=Middle
0.20855614973262032,0.65,1.6425675675675675,Stress_bin=High,BMI Category=Overweight
0.10427807486631016,0.8297872340425532,1.642012833502195,"Steps_bin=Medium, Stress_bin=High",Gender=Male
0.09090909090909091,0.8095238095238095,1.6365508365508366,"Quality_bin=Good, Steps_bin=Low",Gender=Female
0.09090909090909091,0.8095238095238095,1.6365508365508366,"Steps_bin=Low, Stress_bin=Low",Gender=Female
0.3315508021390374,0.8920863309352518,1.6354916067146283,"Activity_bin=Moderate, Steps_bin=Medium",Age_bin=Middle
0.08823529411764706,0.8918918918918919,1.6351351351351353,"BP_bin=Normal, Stress_bin=Low",Age_bin=Middle
0.11764705882352941,0.9565217391304347,1.6335120111177286,"Age_bin=Young, SleepDuration_bin=Long",Sleep Disorder=None
0.08823529411764706,0.7857142857142857,1.6325396825396825,"Age_bin=Old, BMI Category=Overweight",Quality_bin=Good
0.17379679144385027,0.9558823529411764,1.6324200913242009,"BMI Category=Normal, Quality_bin=Medium",Sleep Disorder=None
0.25935828877005346,0.9417475728155339,1.6306184825602301,"SleepDuration_bin=Long, Stress_bin=Medium",BMI Category=Normal
0.3449197860962567,0.9416058394160584,1.6303730738037308,"Gender=Male, Sleep Disorder=None",BMI Category=Normal
0.17379679144385027,0.7926829268292683,1.6289198606271778,"Age_bin=Young, BMI Category=Normal",Quality_bin=Medium
0.16844919786096257,0.9402985074626866,1.6281094527363185,"HR_bin=Normal, Steps_bin=Low",BMI Category=Normal
0.08288770053475936,0.9393939393939393,1.626543209876543,"Age_bin=Old, Steps_bin=Low",BMI Category=Normal
0.16042780748663102,0.6,1.626086956521739,"Sleep Disorder=None, Stress_bin=Medium",Activity_bin=High
0.1925133689839572,0.7912087912087912,1.6258905929235599,"Age_bin=Young, BP_bin=High",Quality_bin=Medium
0.09090909090909091,0.7906976744186046,1.6248402760030667,"Age_bin=Young, Stress_bin=High",Quality_bin=Medium
0.09090909090909091,0.7906976744186046,1.6248402760030667,"Activity_bin=Low, Age_bin=Young",Quality_bin=Medium
0.10427807486631016,0.951219512195122,1.6244570664884732,BP_bin=Normal,Sleep Disorder=None
0.10427807486631016,0.951219512195122,1.6244570664884732,"BMI Category=Normal, BP_bin=Normal",Sleep Disorder=None
0.10427807486631016,0.951219512195122,1.6244570664884732,"Age_bin=Young, Stress_bin=Medium",Sleep Disorder=None
0.10427807486631016,0.951219512195122,1.6244570664884732,"BP_bin=Normal, HR_bin=Normal",Sleep Disorder=None
0.20053475935828877,0.9375,1.623263888888889,"Age_bin=Young, Sleep Disorder=None",BMI Category=Normal
0.3716577540106952,0.7808988764044943,1.6225343320848937,"BP_bin=High, SleepDuration_bin=Long",Quality_bin=Good
0.10160427807486631,0.9500000000000001,1.6223744292237443,"BP_bin=Normal, SleepDuration_bin=Long",Sleep Disorder=None
0.10160427807486631,0.9500000000000001,1.6223744292237443,"BP_bin=Normal, Quality_bin=Good",Sleep Disorder=None
0.040106951871657755,0.7894736842105263,1.622325043377675,"BMI Category=Overweight, Sleep Disorder=None",Quality_bin=Medium
0.20053475935828877,0.9493670886075949,1.621293566845847,"Activity_bin=Moderate, BMI Category=Normal",Sleep Disorder=None
0.20053475935828877,0.9493670886075949,1.621293566845847,"Activity_bin=Moderate, BMI Category=Normal",SleepDuration_bin=Long
0.16310160427807488,0.8840579710144929,1.6207729468599037,"HR_bin=Normal, Sleep Disorder=Insomnia",Age_bin=Middle
0.09893048128342247,0.9487179487179488,1.6201849900480039,"BP_bin=Normal, Gender=Female",Sleep Disorder=None
0.09893048128342247,0.9487179487179488,1.6201849900480039,"BP_bin=Normal, Steps_bin=Medium",Sleep Disorder=None
0.0962566844919786,0.8181818181818181,1.6190476190476188,"Activity_bin=Moderate, Stress_bin=High",Gender=Male
0.2620320855614973,0.9333333333333332,1.6160493827160494,"HR_bin=Normal, Stress_bin=Medium",BMI Category=Normal
0.18716577540106952,0.9459459459459458,1.6154510675058618,"Activity_bin=Moderate, Quality_bin=Good",Sleep Disorder=None
0.09358288770053476,0.9459459459459458,1.6154510675058618,"BP_bin=Normal, Stress_bin=Low",Sleep Disorder=None
0.10695187165775401,0.8163265306122449,1.6153763092538602,"Quality_bin=Medium, Stress_bin=Medium",Gender=Male
0.08288770053475936,0.8157894736842105,1.6143135616819826,"SleepDuration_bin=Normal, Steps_bin=Low",Gender=Male
0.3663101604278075,0.9448275862068967,1.6135411746181705,"BMI Category=Normal, Steps_bin=Medium",SleepDuration_bin=Long
0.09090909090909091,0.9444444444444445,1.6128868594622021,"Age_bin=Middle, BP_bin=Normal",Sleep Disorder=None
0.09090909090909091,0.9444444444444445,1.6128868594622021,"Activity_bin=Moderate, BP_bin=Normal",Sleep Disorder=None
0.045454545454545456,0.9444444444444445,1.6128868594622021,"Activity_bin=Moderate, Age_bin=Young",Sleep Disorder=None
0.446524064171123,0.943502824858757,1.611278796790754,"BMI Category=Normal, SleepDuration_bin=Long",Sleep Disorder=None
0.15508021390374332,0.8787878787878788,1.6111111111111112,"Quality_bin=Medium, Sleep Disorder=Insomnia",Age_bin=Middle
0.5347593582887701,0.9433962264150944,1.611096751960024,"BMI Category=Normal, HR_bin=Normal",Sleep Disorder=None
0.5347593582887701,0.930232558139535,1.6106804478897505,"HR_bin=Normal, Sleep Disorder=None",BMI Category=Normal
0.2647058823529412,0.9428571428571428,1.6101761252446183,"HR_bin=Normal, Stress_bin=Medium",SleepDuration_bin=Long
0.1925133689839572,0.6371681415929203,1.6101411145658933,"Quality_bin=Medium, Steps_bin=Medium",BMI Category=Overweight
0.0962566844919786,0.8780487804878049,1.6097560975609757,BP_bin=Normal,Age_bin=Middle
0.0962566844919786,0.8780487804878049,1.6097560975609757,"BMI Category=Normal, BP_bin=Normal",Age_bin=Middle
0.0962566844919786,0.8780487804878049,1.6097560975609757,"BP_bin=Normal, HR_bin=Normal",Age_bin=Middle
0.27807486631016043,0.9285714285714286,1.607804232804233,"Gender=Male, SleepDuration_bin=Long",BMI Category=Normal
0.16042780748663102,0.6060606060606061,1.607565011820331,"Age_bin=Middle, Gender=Female",Stress_bin=Low
0.1711229946524064,0.8767123287671232,1.6073059360730595,"Activity_bin=Moderate, BMI Category=Overweight",Age_bin=Middle
0.20588235294117646,0.927710843373494,1.6063141454707721,"Sleep Disorder=None, Stress_bin=Low",BMI Category=Normal
0.19518716577540107,0.6697247706422018,1.6056222065396377,"BMI Category=Overweight, Quality_bin=Medium",Activity_bin=Moderate
0.09358288770053476,0.875,1.6041666666666667,"BP_bin=Normal, SleepDuration_bin=Long",Age_bin=Middle
0.09358288770053476,0.875,1.6041666666666667,"BP_bin=Normal, Quality_bin=Good",Age_bin=Middle
0.20053475935828877,0.9259259259259259,1.6032235939643347,"Activity_bin=Moderate, SleepDuration_bin=Long",BMI Category=Normal
0.3609625668449198,0.9375,1.601027397260274,"BMI Category=Normal, Quality_bin=Good",Sleep Disorder=None
0.2620320855614973,0.9245283018867924,1.6008036338225016,"Age_bin=Middle, SleepDuration_bin=Long",BMI Category=Normal
0.18449197860962566,0.6330275229357798,1.5996776593106867,"Gender=Female, Steps_bin=Medium",BMI Category=Overweight
0.19518716577540107,0.9358974358974359,1.5982905982905984,"BMI Category=Normal, Gender=Female",SleepDuration_bin=Long
0.09090909090909091,0.8717948717948718,1.5982905982905984,"BP_bin=Normal, Sleep Disorder=None",Age_bin=Middle
0.2540106951871658,0.871559633027523,1.5978593272171258,"BMI Category=Overweight, SleepDuration_bin=Normal",Age_bin=Middle
0.2540106951871658,0.871559633027523,1.5978593272171258,"BMI Category=Overweight, Quality_bin=Medium",Age_bin=Middle
0.3449197860962567,0.9347826086956522,1.5963867381377805,"BMI Category=Normal, Gender=Male",Sleep Disorder=None
0.25133689839572193,0.9215686274509804,1.5956790123456792,"Gender=Male, Stress_bin=Medium",BMI Category=Normal
0.09893048128342247,0.8043478260869565,1.5916724177593742,"Sleep Disorder=None, SleepDuration_bin=Normal",Gender=Male
0.15775401069518716,0.8676470588235293,1.5906862745098038,"Activity_bin=Moderate, Stress_bin=Low",Age_bin=Middle
0.3609625668449198,0.9310344827586207,1.5899858290033064,"BMI Category=Normal, Steps_bin=Medium",Sleep Disorder=None
0.17914438502673796,0.9305555555555556,1.589167935058346,"Age_bin=Young, Quality_bin=Medium",Sleep Disorder=None
0.17379679144385027,0.8666666666666667,1.588888888888889,"Activity_bin=Moderate, Gender=Female",Age_bin=Middle
0.17647058823529413,0.9295774647887324,1.587497588269342,"Age_bin=Middle, Stress_bin=Medium",SleepDuration_bin=Long
0.08823529411764706,0.9166666666666667,1.5871913580246915,"Age_bin=Old, Sleep Disorder=None",BMI Category=Normal
0.2620320855614973,0.9158878504672897,1.5858428521979924,"Steps_bin=Medium, Stress_bin=Medium",BMI Category=Normal
0.24331550802139038,0.9285714285714286,1.5857795172863667,"BMI Category=Normal, Stress_bin=Medium",Sleep Disorder=None
0.17379679144385027,0.9285714285714286,1.5857795172863667,"Activity_bin=High, BMI Category=Normal",Sleep Disorder=None
0.17379679144385027,0.9154929577464789,1.5851591027647367,"Activity_bin=High, Sleep Disorder=None",BMI Category=Normal
0.18181818181818182,0.6601941747572816,1.5827732138411752,"Age_bin=Middle, Sleep Disorder=None",Activity_bin=Moderate
0.1711229946524064,0.6597938144329897,1.5818133756278085,"Age_bin=Middle, SleepDuration_bin=Normal",Activity_bin=Moderate
0.5347593582887701,0.925925925925926,1.5812616269237276,BMI Category=Normal,Sleep Disorder=None
0.5347593582887701,0.9132420091324202,1.5812616269237276,Sleep Disorder=None,BMI Category=Normal
0.16844919786096257,0.9130434782608696,1.5809178743961354,"Activity_bin=Low, HR_bin=Normal",BMI Category=Normal
0.2647058823529412,0.9252336448598132,1.5800793752400462,"Steps_bin=Medium, Stress_bin=Medium",SleepDuration_bin=Long
0.21122994652406418,0.7596153846153847,1.578311965811966,"BP_bin=High, Stress_bin=Low",Quality_bin=Good
0.16042780748663102,0.9230769230769231,1.576396206533193,"Activity_bin=High, Stress_bin=Medium",Sleep Disorder=None
0.24331550802139038,0.9099999999999999,1.5756481481481481,"Sleep Disorder=None, Stress_bin=Medium",BMI Category=Normal
0.17914438502673796,0.8589743589743589,1.5747863247863247,"BMI Category=Overweight, Stress_bin=High",Age_bin=Middle
0.17379679144385027,0.6565656565656566,1.5740740740740742,"Age_bin=Middle, Gender=Female",Activity_bin=Moderate
0.09358288770053476,0.7954545454545454,1.574074074074074,"Sleep Disorder=Insomnia, Stress_bin=High",Gender=Male
0.09358288770053476,0.7954545454545454,1.574074074074074,"Activity_bin=Moderate, Stress_bin=Medium",Gender=Male
0.1925133689839572,0.7659574468085106,1.5740004676174888,Age_bin=Young,Quality_bin=Medium
0.12566844919786097,0.9215686274509804,1.573820395738204,"Age_bin=Young, Steps_bin=Medium",Sleep Disorder=None
0.09358288770053476,0.9210526315789473,1.5729391973083393,"Activity_bin=High, Age_bin=Old",SleepDuration_bin=Long
0.24598930481283424,0.92,1.5711415525114156,"Age_bin=Middle, BMI Category=Normal",Sleep Disorder=None
0.24598930481283424,0.92,1.5711415525114156,"Sleep Disorder=None, Stress_bin=Medium",SleepDuration_bin=Long
0.42780748663101603,0.9195402298850573,1.5703563743242532,"BMI Category=Normal, BP_bin=High",Sleep Disorder=None
0.3315508021390374,0.8551724137931035,1.5678160919540232,"Activity_bin=Moderate, HR_bin=Normal",Age_bin=Middle
0.20320855614973263,0.9047619047619048,1.56657848324515,"Age_bin=Young, Gender=Male",BMI Category=Normal
0.10160427807486631,0.9047619047619048,1.56657848324515,"Quality_bin=Good, Steps_bin=Low",BMI Category=Normal
0.10160427807486631,0.9047619047619048,1.56657848324515,"Steps_bin=Low, Stress_bin=Low",BMI Category=Normal
0.1711229946524064,0.8533333333333333,1.5644444444444445,"Gender=Male, Quality_bin=Good",Age_bin=Middle
0.1711229946524064,0.8533333333333333,1.5644444444444445,"Activity_bin=Moderate, SleepDuration_bin=Normal",Age_bin=Middle
0.2620320855614973,0.9158878504672897,1.5641189775103486,"Steps_bin=Medium, Stress_bin=Medium",Sleep Disorder=None
0.15508021390374332,0.8529411764705883,1.5637254901960786,"Sleep Disorder=Insomnia, SleepDuration_bin=Normal",Age_bin=Middle
0.07754010695187166,0.8529411764705883,1.5637254901960786,"Gender=Female, Steps_bin=High",Age_bin=Middle
0.07754010695187166,0.8529411764705883,1.5637254901960786,"Quality_bin=Medium, Steps_bin=High",Age_bin=Middle
0.07754010695187166,0.8529411764705883,1.5637254901960786,"Steps_bin=High, Stress_bin=High",Age_bin=Middle
0.07754010695187166,0.8529411764705883,1.5637254901960786,"Activity_bin=High, Steps_bin=High",Age_bin=Middle
0.07754010695187166,0.8529411764705883,1.5637254901960786,"BP_bin=High, Steps_bin=High",Age_bin=Middle
0.17379679144385027,0.9027777777777778,1.5631430041152263,"Age_bin=Young, Quality_bin=Medium",BMI Category=Normal
0.20053475935828877,0.9146341463414634,1.5619779485466088,"Age_bin=Young, BMI Category=Normal",Sleep Disorder=None
0.18983957219251338,0.6513761467889908,1.561632557045401,"Gender=Female, Steps_bin=Medium",Activity_bin=Moderate
0.18983957219251338,0.6513761467889908,1.561632557045401,"BMI Category=Overweight, SleepDuration_bin=Normal",Activity_bin=Moderate
0.25668449197860965,0.9142857142857144,1.5613829093281149,"HR_bin=Normal, Stress_bin=Medium",Sleep Disorder=None
0.19786096256684493,0.6218487394957983,1.560882070949185,"Activity_bin=Moderate, BP_bin=High",SleepDuration_bin=Normal
0.3609625668449198,0.9,1.5583333333333333,"Sleep Disorder=None, Steps_bin=Medium",BMI Category=Normal
0.0962566844919786,0.9,1.5583333333333333,"Activity_bin=Low, Gender=Female",BMI Category=Normal
0.27540106951871657,0.911504424778761,1.5566331272477472,Stress_bin=Medium,SleepDuration_bin=Long
0.0748663101604278,0.8484848484848484,1.5555555555555556,"SleepDuration_bin=Normal, Steps_bin=High",Age_bin=Middle
0.16310160427807488,0.9104477611940299,1.5548285967423159,"BMI Category=Normal, Steps_bin=Low",Sleep Disorder=None
0.16310160427807488,0.9104477611940299,1.5548285967423159,"HR_bin=Normal, Steps_bin=Low",Sleep Disorder=None
0.18983957219251338,0.9102564102564102,1.5545018147757874,"BMI Category=Normal, Gender=Female",Sleep Disorder=None
0.16310160427807488,0.8970588235294118,1.553240740740741,"Activity_bin=Low, Steps_bin=Low",BMI Category=Normal
0.08021390374331551,0.9090909090909091,1.552511415525114,"Age_bin=Old, Steps_bin=Low",Sleep Disorder=None
0.08021390374331551,0.9090909090909091,1.552511415525114,"Age_bin=Old, Sleep Disorder=Sleep Apnea",SleepDuration_bin=Long
0.2647058823529412,0.908256880733945,1.5510870931255498,"BP_bin=High, Stress_bin=Medium",SleepDuration_bin=Long
0.19518716577540107,0.6134453781512605,1.55019305019305,"Activity_bin=Moderate, BP_bin=High",BMI Category=Overweight
0.1711229946524064,0.6464646464646464,1.5498575498575498,"Age_bin=Middle, BMI Category=Overweight",Activity_bin=Moderate
0.42780748663101603,0.8938547486033519,1.547692944340989,"BP_bin=High, Sleep Disorder=None",BMI Category=Normal
0.15508021390374332,0.9062500000000001,1.5476598173515983,"Quality_bin=Good, Stress_bin=Medium",Sleep Disorder=None
0.17379679144385027,0.8441558441558442,1.547619047619048,Sleep Disorder=Insomnia,Age_bin=Middle
0.24598930481283424,0.8932038834951457,1.5465659834591874,"Age_bin=Middle, Sleep Disorder=None",BMI Category=Normal
0.20320855614973263,0.9047619047619048,1.5451185040226136,"Age_bin=Young, Gender=Male",Sleep Disorder=None
0.1711229946524064,0.8421052631578947,1.5438596491228072,"BP_bin=High, Sleep Disorder=Insomnia",Age_bin=Middle
0.18449197860962566,0.8414634146341463,1.5426829268292683,"Activity_bin=Moderate, Quality_bin=Medium",Age_bin=Middle
0.1925133689839572,0.7422680412371134,1.5422680412371135,"Steps_bin=Medium, Stress_bin=Low",Quality_bin=Good
0.24866310160427807,0.9029126213592233,1.5419603670700892,"Age_bin=Middle, Sleep Disorder=None",SleepDuration_bin=Long
0.24598930481283424,0.9019607843137256,1.5403348554033487,"Gender=Male, Stress_bin=Medium",Sleep Disorder=None
0.3502673796791444,0.8397435897435898,1.5395299145299146,Activity_bin=Moderate,Age_bin=Middle
0.3502673796791444,0.6421568627450981,1.5395299145299146,Age_bin=Middle,Activity_bin=Moderate
0.19518716577540107,0.9012345679012346,1.5390946502057612,"Activity_bin=Moderate, SleepDuration_bin=Long",Sleep Disorder=None
0.0855614973262032,0.8888888888888888,1.5390946502057612,"Sleep Disorder=None, Stress_bin=High",BMI Category=Normal
0.24331550802139038,0.9009900990099009,1.5386771553867713,"Age_bin=Middle, Quality_bin=Good",Sleep Disorder=None
0.09358288770053476,0.7608695652173912,1.5381903642773207,"SleepDuration_bin=Long, Steps_bin=Low",Gender=Female
0.18181818181818182,0.6415094339622641,1.5379777455249153,"BMI Category=Overweight, Steps_bin=Medium",Activity_bin=Moderate
0.1657754010695187,0.8378378378378377,1.536036036036036,"Gender=Female, Quality_bin=Medium",Age_bin=Middle
0.1657754010695187,0.8378378378378377,1.536036036036036,"Activity_bin=Moderate, Quality_bin=Good",Age_bin=Middle
0.3609625668449198,0.7758620689655172,1.535303776683087,"BMI Category=Normal, BP_bin=High",Gender=Male
0.1657754010695187,0.8985507246376812,1.5345112831711998,"Activity_bin=Low, HR_bin=Normal",Sleep Disorder=None
0.1711229946524064,0.6399999999999999,1.534358974358974,"Age_bin=Middle, BMI Category=Normal",Activity_bin=Moderate
0.3315508021390374,0.6391752577319588,1.5323817076394397,"Age_bin=Middle, HR_bin=Normal",Activity_bin=Moderate
0.1657754010695187,0.6391752577319588,1.5323817076394397,"Steps_bin=Medium, Stress_bin=Low",Activity_bin=Moderate
0.16310160427807488,0.8970588235294118,1.5319634703196348,"Activity_bin=High, Gender=Male",Sleep Disorder=None
0.16042780748663102,0.6060606060606061,1.5315315315315314,"Age_bin=Middle, Gender=Female",BMI Category=Overweight
0.16042780748663102,0.8955223880597015,1.5293396033530975,"Activity_bin=Low, BMI Category=Normal",Sleep Disorder=None
0.07754010695187166,0.7435897435897436,1.528036066497605,"Steps_bin=Low, Stress_bin=High",Quality_bin=Medium
0.12032085561497326,0.8823529411764707,1.527777777777778,"Age_bin=Young, Steps_bin=Medium",BMI Category=Normal
0.08021390374331551,0.8333333333333334,1.527777777777778,"Quality_bin=Medium, Sleep Disorder=Sleep Apnea",Age_bin=Middle
0.3582887700534759,0.8933333333333333,1.525601217656012,"Sleep Disorder=None, Steps_bin=Medium",SleepDuration_bin=Long
0.17914438502673796,0.8933333333333333,1.525601217656012,"Gender=Male, Quality_bin=Good",Sleep Disorder=None
0.24598930481283424,0.8932038834951457,1.5253801480693354,"SleepDuration_bin=Long, Stress_bin=Medium",Sleep Disorder=None
0.26737967914438504,0.892857142857143,1.5247879973907374,"Gender=Male, SleepDuration_bin=Long",Sleep Disorder=None
0.2914438502673797,0.6022099447513812,1.521800806331193,"BP_bin=High, Quality_bin=Medium",BMI Category=Overweight
0.16042780748663102,0.6060606060606061,1.5212527964205818,"Age_bin=Middle, Gender=Female",SleepDuration_bin=Normal
0.19518716577540107,0.8902439024390244,1.5203252032520325,"Gender=Female, Sleep Disorder=None",SleepDuration_bin=Long
0.07754010695187166,0.8285714285714286,1.5190476190476192,"Sleep Disorder=Sleep Apnea, SleepDuration_bin=Normal",Age_bin=Middle
0.2727272727272727,0.7391304347826086,1.5188724319159101,"BMI Category=Overweight, HR_bin=Normal",Quality_bin=Medium
0.0855614973262032,0.8888888888888888,1.5180111618467782,"Sleep Disorder=Sleep Apnea, Steps_bin=Medium",SleepDuration_bin=Long
0.17914438502673796,0.8271604938271605,1.5164609053497944,"Activity_bin=Moderate, SleepDuration_bin=Long",Age_bin=Middle
0.2727272727272727,0.6,1.516216216216216,"HR_bin=Normal, Quality_bin=Medium",BMI Category=Overweight
0.17914438502673796,0.6320754716981132,1.5153604257377842,"Age_bin=Middle, SleepDuration_bin=Long",Activity_bin=Moderate
0.2914438502673797,0.7364864864864864,1.5134392634392633,BMI Category=Overweight,Quality_bin=Medium
0.2914438502673797,0.7364864864864864,1.5134392634392633,"BMI Category=Overweight, BP_bin=High",Quality_bin=Medium
0.1657754010695187,0.8732394366197183,1.5119979134063641,"Age_bin=Middle, Stress_bin=Medium",BMI Category=Normal
0.26737967914438504,0.8849557522123894,1.5112942982987838,Stress_bin=Medium,Sleep Disorder=None
0.2192513368983957,0.8723404255319148,1.5104412923561858,Age_bin=Young,BMI Category=Normal
0.20053475935828877,0.872093023255814,1.5100129198966408,"Activity_bin=Moderate, Sleep Disorder=None",BMI Category=Normal
0.17647058823529413,0.6285714285714286,1.506959706959707,"Age_bin=Middle, Gender=Male",Activity_bin=Moderate
0.18983957219251338,0.6283185840707965,1.5063535284774225,"Quality_bin=Medium, Steps_bin=Medium",Activity_bin=Moderate
0.17914438502673796,0.881578947368421,1.5055275174236962,Age_bin=Old,SleepDuration_bin=Long
0.17914438502673796,0.881578947368421,1.5055275174236962,"Age_bin=Old, Gender=Female",SleepDuration_bin=Long
0.17914438502673796,0.881578947368421,1.5055275174236962,"Age_bin=Old, HR_bin=Normal",SleepDuration_bin=Long
0.09893048128342247,0.8809523809523809,1.5044574907588606,"Quality_bin=Good, Steps_bin=Low",Sleep Disorder=None
0.09893048128342247,0.8809523809523809,1.5044574907588606,"Steps_bin=Low, Stress_bin=Low",Sleep Disorder=None
0.25668449197860965,0.8807339449541285,1.5040844539399272,"BP_bin=High, Stress_bin=Medium",Sleep Disorder=None
0.21122994652406418,0.8681318681318682,1.5031542531542532,"Age_bin=Young, BP_bin=High",BMI Category=Normal
0.2620320855614973,0.8672566371681416,1.5016388069485416,Stress_bin=Medium,BMI Category=Normal
0.17379679144385027,0.8783783783783783,1.5000617055411574,"Age_bin=Old, BP_bin=High",SleepDuration_bin=Long
0.0962566844919786,0.8181818181818181,1.5,"Activity_bin=Moderate, Stress_bin=High",Age_bin=Middle
0.0962566844919786,0.8181818181818181,1.5,"Activity_bin=Moderate, Stress_bin=Medium",Age_bin=Middle
0.0962566844919786,0.8780487804878049,1.4994988306047443,"Age_bin=Young, Stress_bin=Medium",SleepDuration_bin=Long
0.18983957219251338,0.8658536585365855,1.499209575429088,"Gender=Female, Sleep Disorder=None",BMI Category=Normal
0.24866310160427807,0.8773584905660377,1.4983199793228223,"Age_bin=Middle, SleepDuration_bin=Long",Sleep Disorder=None
0.0855614973262032,0.7272727272727273,1.4945054945054945,"Activity_bin=Low, Stress_bin=High",Quality_bin=Medium
0.17647058823529413,0.8148148148148149,1.4938271604938274,"Activity_bin=Moderate, Gender=Male",Age_bin=Middle
0.25133689839572193,0.8623853211009175,1.4932042133876997,"BP_bin=High, Stress_bin=Medium",BMI Category=Normal
0.08288770053475936,0.8611111111111112,1.4909979423868314,"Activity_bin=Low, Quality_bin=Medium",BMI Category=Normal
0.27807486631016043,0.7172413793103448,1.4902681992337166,"BMI Category=Normal, Steps_bin=Medium",Quality_bin=Good
0.2807486631016043,1.0,1.4900398406374502,"HR_bin=Normal, Stress_bin=Medium",Steps_bin=Medium
